Model,Method,mIoU,SMIYC RA-21,SMIYC RA-21,SMIYC RO-21,SMIYC RO-21,FS L&F,FS L&F,FS Static,FS Static,Road Anomaly,Road Anomaly
,,,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95
EoMT,MSP,74.89,9.97,96.15,0.10,15.13,15.55,58.55,75.98,71.19,15.58
EoMT,MaxLogit,74.35,9.99,96.16,0.10,15.27,15.17,59.71,77.65,70.48,15.65
EoMT,Max Entropy,75.58,9.53,96.22,0.09,17.50,15.73,58.80,75.96,72.91,15.25
