Model,Method,mIoU,SMIYC RA-21,SMIYC RA-21,SMIYC RO-21,SMIYC RO-21,FS L&F,FS L&F,FS Static,FS Static,Road Anomaly,Road Anomaly
,,,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95
EoMT,MSP,69.50,36.91,82.41,15.33,20.23,18.94,54.04,21.67,71.74,16.43
EoMT,MaxLogit,69.35,36.66,81.68,29.01,20.26,18.57,54.22,21.13,71.33,16.23
EoMT,Max Entropy,73.02,36.81,82.14,29.59,23.26,18.64,53.24,21.22,75.76,16.07
