Model,Method,mIoU,SMIYC RA-21,SMIYC RA-21,SMIYC RO-21,SMIYC RO-21,FS L&F,FS L&F,FS Static,FS Static,Road Anomaly,Road Anomaly
,,,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95
EoMT,MSP,77.31,26.78,90.77,4.20,18.45,15.13,35.74,38.81,72.38,24.70
EoMT,MaxLogit,76.62,26.88,90.80,4.20,18.46,14.90,35.82,38.50,72.02,24.63
EoMT,Max Entropy,79.49,26.72,90.86,4.20,21.84,14.99,39.76,38.73,65.38,24.48
