Model,Method,mIoU,SMIYC RA-21,SMIYC RA-21,SMIYC RO-21,SMIYC RO-21,FS L&F,FS L&F,FS Static,FS Static,Road Anomaly,Road Anomaly
,,,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95
EoMT,MSP,74.31,33.46,90.20,0.55,25.37,14.89,54.39,35.18,75.69,19.32
EoMT,MaxLogit,73.87,33.58,90.15,0.58,25.40,14.63,54.54,34.81,75.17,19.07
EoMT,Max Entropy,76.84,33.33,90.10,0.67,27.96,14.70,52.81,35.09,77.67,18.81
EoMT,RbA,72.82,45.68,88.63,70.27,25.86,10.68,55.87,34.38,74.95,17.28
