Model,Method,mIoU,SMIYC RA-21,SMIYC RA-21,SMIYC RO-21,SMIYC RO-21,FS L&F,FS L&F,FS Static,FS Static,Road Anomaly,Road Anomaly
,,,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95
EoMT,MSP,76.63,25.02,80.99,14.32,18.82,14.90,37.13,39.56,71.41,25.62
EoMT,MaxLogit,76.05,25.02,80.94,14.33,18.84,14.64,37.20,39.29,71.06,25.47
EoMT,Max Entropy,79.34,24.82,81.00,14.31,22.31,14.72,40.30,39.46,66.15,25.36
