Model,Method,mIoU,SMIYC RA-21,SMIYC RA-21,SMIYC RO-21,SMIYC RO-21,FS L&F,FS L&F,FS Static,FS Static,Road Anomaly,Road Anomaly
,,,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95,AuPRC,FPR95
EoMT,MSP,77.10,9.97,95.52,0.11,13.64,18.69,57.68,74.36,73.28,16.09
EoMT,MaxLogit,76.76,10.00,95.55,0.10,13.72,18.26,58.13,75.06,72.62,16.18
EoMT,Max Entropy,77.91,9.49,95.57,0.10,16.76,19.44,56.62,74.34,73.76,15.76
